date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
24/09/2021,1,4.858826452,45.78255902,217.8,570,21.64399875,12.98639925,1834.253729
24/09/2021,1,4.858815752,45.78274111,217.9,576,20.26507292,12.15904375,1854.518802
24/09/2021,1,4.858809284,45.78295119,218,582,23.36469357,14.01881614,1877.883495
24/09/2021,1,4.858800809,45.78311037,218.2,588,17.71224012,10.62734407,1895.595735
24/09/2021,1,4.858816038,45.78322924,218.3,594,13.26990368,7.961942206,1908.865639
24/09/2021,1,4.858823312,45.78348402,218.4,600,28.33592031,17.00155219,1937.201559
24/09/2021,1,4.858864038,45.78364965,218.6,606,18.68610291,11.21166174,1955.887662
24/09/2021,1,4.858922019,45.78379362,218.7,612,16.62804685,9.976828107,1972.515709
24/09/2021,1,4.858965824,45.78396143,218.9,618,18.96616233,11.3796974,1991.481872
24/09/2021,1,4.859017444,45.78411158,219,624,17.16938394,10.30163036,2008.651255
24/09/2021,1,4.859076959,45.78435832,219.1,630,27.82171192,16.69302715,2036.472967
24/09/2021,1,4.859046595,45.7844822,219.1,636,13.97517238,8.385103427,2050.44814
24/09/2021,1,4.858849422,45.78454048,219.2,642,16.60580921,9.963485528,2067.053949
24/09/2021,1,4.858577337,45.78454145,219.2,648,21.09871588,12.65922953,2088.152665
24/09/2021,1,4.858310556,45.78454466,219.2,654,20.6900151,12.41400906,2108.84268
24/09/2021,1,4.858071593,45.78452135,219.2,660,18.71044429,11.22626657,2127.553124
24/09/2021,1,4.857817811,45.78450858,219.1,666,19.73033242,11.83819945,2147.283457
24/09/2021,1,4.85763018,45.78447729,219.1,672,14.95976677,8.975860063,2162.243223
24/09/2021,1,4.85735394,45.78441649,219.1,678,22.46218102,13.47730861,2184.705404
24/09/2021,1,4.857034864,45.78429309,219.2,684,28.29231162,16.97538697,2212.997716
24/09/2021,1,4.856789285,45.78424382,219.2,690,19.8153415,11.8892049,2232.813058
24/09/2021,1,4.856535381,45.78418,219.2,696,20.92822751,12.55693651,2253.741285
24/09/2021,1,4.856333484,45.78407819,219.2,702,19.32020783,11.5921247,2273.061493
24/09/2021,1,4.856117895,45.78415457,219.1,708,18.75110327,11.25066196,2291.812596
24/09/2021,1,4.855929301,45.78425528,219.1,714,18.41940513,11.05164308,2310.232001
24/09/2021,1,4.855727091,45.78430419,219,720,16.59657999,9.957947995,2326.828581
24/09/2021,1,4.855484802,45.78436185,219,726,19.85124094,11.91074457,2346.679822
24/09/2021,1,4.855232511,45.78433324,218.9,732,19.82011669,11.89207001,2366.499939
24/09/2021,1,4.85506876,45.7842895,218.8,738,13.59763811,8.158582863,2380.097577
24/09/2021,1,4.854775012,45.7842021,218.7,744,24.76446888,14.85868133,2404.862046
24/09/2021,1,4.854560037,45.78416378,218.6,750,17.20582784,10.3234967,2422.067874
24/09/2021,1,4.854305293,45.7841165,218.6,756,20.44131351,12.26478811,2442.509187
24/09/2021,1,4.854016032,45.78405575,218.6,762,23.42575367,14.0554522,2465.934941
24/09/2021,1,4.853879752,45.78402489,218.6,768,11.11108062,6.666648372,2477.046022
24/09/2021,1,4.853633459,45.78395116,218.6,774,20.78345954,12.47007572,2497.829481
24/09/2021,1,4.853370204,45.78385791,218.6,780,22.89614239,13.73768543,2520.725623
24/09/2021,1,4.853218589,45.78378033,218.6,786,14.58176509,8.749059055,2535.307389
24/09/2021,1,4.853002077,45.78369602,218.6,792,19.22949554,11.53769732,2554.536884
24/09/2021,1,4.852812651,45.78362627,218.6,798,16.6104219,9.96625314,2571.147306
24/09/2021,1,4.852586215,45.78351096,218.6,804,21.74246322,13.04547793,2592.889769
24/09/2021,1,4.852406721,45.78341488,218.6,810,17.54634437,10.52780662,2610.436114
24/09/2021,1,4.852129754,45.78331237,218.6,816,24.31455896,14.58873538,2634.750673
24/09/2021,1,4.851949639,45.78324127,218.6,822,16.04940107,9.629640641,2650.800074
24/09/2021,1,4.851745399,45.78317667,218.6,828,17.39052971,10.43431783,2668.190603
24/09/2021,1,4.851539073,45.783015,218.6,834,24.06605122,14.43963073,2692.256655
24/09/2021,1,4.851348488,45.78287998,218.6,840,21.06708168,12.64024901,2713.323736
24/09/2021,1,4.851141452,45.7827771,218.7,846,19.71319518,11.82791711,2733.036931
24/09/2021,1,4.850929056,45.78264636,218.8,852,21.96783102,13.18069861,2755.004762
24/09/2021,1,4.850763614,45.78257334,218.9,858,15.18282267,9.1096936,2770.187585
24/09/2021,1,4.85059013,45.78247942,219,864,17.03050341,10.21830204,2787.218089
24/09/2021,1,4.850362641,45.78238616,219.1,870,20.46356718,12.27814031,2807.681656
24/09/2021,1,4.850141092,45.78230872,219.2,876,19.21683669,11.53010201,2826.898492
24/09/2021,1,4.849953272,45.78222971,219.2,882,17.00958677,10.20575206,2843.908079
24/09/2021,1,4.849796201,45.78214121,219.3,888,15.65828166,9.394968997,2859.566361
24/09/2021,1,4.849585459,45.78201127,219.3,894,21.8140575,13.0884345,2881.380418
24/09/2021,1,4.849423699,45.78190952,219.2,900,16.89261523,10.13556914,2898.273034
24/09/2021,1,4.849238532,45.78178557,219.2,906,19.90293107,11.94175864,2918.175965
