date,identifiant,longitude,latitude,altitude,duree,distance,vitesse,distance_cum
15/08/2020,1,11.80567868,62.23269219,730.1,372,16.95917531,10.17550518,1119.804748
15/08/2020,1,11.80607775,62.23272793,730.6,378,21.05188894,12.63113337,1140.856637
15/08/2020,1,11.80652882,62.23275936,731,384,23.62668552,14.17601131,1164.483323
15/08/2020,1,11.80688959,62.23278878,731.5,390,18.97328898,11.38397339,1183.456612
15/08/2020,1,11.80726208,62.23281425,731.9,396,19.5031394,11.70188364,1202.959751
15/08/2020,1,11.80762333,62.23282775,732.3,402,18.77416027,11.26449616,1221.733912
15/08/2020,1,11.80800635,62.23284782,732.7,408,19.96712986,11.98027792,1241.701041
15/08/2020,1,11.808383,62.23290336,733.1,414,20.4657692,12.27946152,1262.166811
15/08/2020,1,11.80877405,62.23289284,733.4,420,20.29129567,12.1747774,1282.458106
15/08/2020,1,11.80911536,62.23291419,733.7,426,17.83924938,10.70354963,1300.297356
15/08/2020,1,11.8094934,62.23294261,734,432,19.8369344,11.90216064,1320.13429
15/08/2020,1,11.80983594,62.23296857,734.3,438,17.97865012,10.78719007,1338.11294
15/08/2020,1,11.81022309,62.23299682,734.6,444,20.29995507,12.17997304,1358.412895
15/08/2020,1,11.81061361,62.23302005,734.9,450,20.39408193,12.23644916,1378.806977
15/08/2020,1,11.81096247,62.23305025,735.1,456,18.3811997,11.02871982,1397.188177
15/08/2020,1,11.81131813,62.23307018,735.4,462,18.55736187,11.13441712,1415.745539
15/08/2020,1,11.81164712,62.23308506,735.6,468,17.12312786,10.27387672,1432.868667
15/08/2020,1,11.81198881,62.23310862,735.9,474,17.89322605,10.73593563,1450.761893
15/08/2020,1,11.81236245,62.23313083,736.1,480,19.51261048,11.70756629,1470.274503
15/08/2020,1,11.8127631,62.23316244,736.4,486,21.05039048,12.63023429,1491.324894
15/08/2020,1,11.81310381,62.23318806,736.6,492,17.87785678,10.72671407,1509.20275
15/08/2020,1,11.81348799,62.2332055,736.9,498,19.99599715,11.99759829,1529.198748
15/08/2020,1,11.81382469,62.23323048,737.1,504,17.66179304,10.59707583,1546.860541
15/08/2020,1,11.81418177,62.23325312,737.4,510,18.66800708,11.20080425,1565.528548
15/08/2020,1,11.81454171,62.23326129,737.6,516,18.66800708,11.20080425,1584.196555
15/08/2020,1,11.81489048,62.23329076,737.9,522,18.36206718,11.01724031,1602.558622
15/08/2020,1,11.81524407,62.23332087,738.2,528,18.62039163,11.17223498,1621.179014
15/08/2020,1,11.81559645,62.23332287,738.5,534,18.25524567,10.9531474,1639.434259
15/08/2020,1,11.81595281,62.23334031,738.9,540,18.56197514,11.13718509,1657.996234
15/08/2020,1,11.81631327,62.23335958,739.3,546,18.79551077,11.27730646,1676.791745
15/08/2020,1,11.81664386,62.23338493,739.7,552,17.35629124,10.41377475,1694.148036
15/08/2020,1,11.81700484,62.23341502,740.2,558,18.99655075,11.39793045,1713.144587
15/08/2020,1,11.81734986,62.23343127,740.7,564,17.96385566,10.7783134,1731.108443
15/08/2020,1,11.81773239,62.23344931,741.3,570,19.91696395,11.95017837,1751.025407
15/08/2020,1,11.8181005,62.23347503,741.9,576,19.282385,11.569431,1770.307792
15/08/2020,1,11.81845327,62.23350591,742.5,582,18.59375127,11.15625076,1788.901543
15/08/2020,1,11.81879264,62.23352835,743.2,588,17.75670788,10.65402473,1806.658251
15/08/2020,1,11.81917823,62.23353821,743.9,594,20.0045591,12.00273546,1826.66281
15/08/2020,1,11.81958594,62.23355847,744.6,600,21.24027459,12.74416475,1847.903085
15/08/2020,1,11.81995411,62.23359348,745.3,606,19.46474599,11.6788476,1867.367831
15/08/2020,1,11.82032868,62.23361328,746,612,19.52807772,11.71684663,1886.895908
15/08/2020,1,11.820646,62.23364557,746.8,618,16.82579186,10.09547511,1903.7217
15/08/2020,1,11.82101364,62.23367086,747.5,624,19.2510433,11.55062598,1922.972743
15/08/2020,1,11.8214188,62.23369835,748.3,630,21.20927648,12.72556589,1944.18202
15/08/2020,1,11.8218022,62.23370985,749.1,636,19.90225181,11.94135108,1964.084272
15/08/2020,1,11.82217526,62.23373009,749.9,642,19.45594648,11.67356789,1983.540218
15/08/2020,1,11.82254009,62.23376256,750.7,648,19.24074086,11.54444452,2002.780959
15/08/2020,1,11.82293133,62.23377802,751.5,654,20.33987374,12.20392424,2023.120833
15/08/2020,1,11.82327331,62.23380051,752.3,660,17.8907074,10.73442444,2041.01154
15/08/2020,1,11.82366709,62.23381709,753,666,20.48205677,12.28923406,2061.493597
15/08/2020,1,11.82405437,62.23382871,753.8,672,20.10320783,12.0619247,2081.596805
15/08/2020,1,11.8244099,62.23385354,754.5,678,18.62256961,11.17354177,2100.219374
15/08/2020,1,11.82475928,62.23388682,755.2,684,18.47315029,11.08389018,2118.692525
15/08/2020,1,11.82511774,62.23389869,755.9,690,18.61579284,11.1694757,2137.308318
15/08/2020,1,11.82546837,62.23390661,756.6,696,18.18426096,10.91055657,2155.492578
15/08/2020,1,11.82584819,62.2339339,757.2,702,19.90813797,11.94488278,2175.400716
15/08/2020,1,11.82621311,62.23394156,757.8,708,18.92263162,11.35357897,2194.323348
15/08/2020,1,11.82654651,62.23396538,758.4,714,17.47222196,10.48333318,2211.79557
15/08/2020,1,11.82689967,62.23397489,759,720,18.32447997,10.99468798,2230.12005
15/08/2020,1,11.82722195,62.23400407,759.6,726,17.00720223,10.20432134,2247.127252
15/08/2020,1,11.82756958,62.23402221,760.2,732,18.11996287,10.87197772,2265.247215
